OS_Threads,Execution_Time_sec,Points_per_Partition,Partitions,Time_Steps
4,                    6.91589812, 3125,                 32000,                50                   
4,                    6.870238683, 3125,                 32000,                50                   
4,                    6.868430701, 3125,                 32000,                50                   
4,                    6.861610917, 3200,                 31250,                50                   
4,                    6.85188116, 3200,                 31250,                50                   
4,                    6.811354882, 3200,                 31250,                50                   
4,                    6.702246622, 3200,                 31250,                50                   
4,                    6.638152049, 3200,                 31250,                50                   
4,                    6.479413467, 4000,                 25000,                50                   
4,                    6.440081626, 4000,                 25000,                50                   
4,                    6.348711726, 4000,                 25000,                50                   
4,                    6.335557618, 4000,                 25000,                50                   
4,                    6.273164025, 4000,                 25000,                50                   
4,                    5.720291553, 5000,                 20000,                50                   
4,                    5.673163076, 5000,                 20000,                50                   
4,                    5.756056444, 5000,                 20000,                50                   
4,                    6.028191851, 5000,                 20000,                50                   
4,                    5.637948264, 5000,                 20000,                50                   
4,                    5.569714356, 6250,                 16000,                50                   
4,                    5.566767595, 6250,                 16000,                50                   
4,                    5.537180231, 6250,                 16000,                50                   
4,                    5.682923749, 6250,                 16000,                50                   
4,                    5.392944958, 6250,                 16000,                50                   
4,                    5.771535011, 6400,                 15625,                50                   
4,                    5.405648967, 6400,                 15625,                50                   
4,                    5.31078905, 6400,                 15625,                50                   
4,                    5.288990875, 6400,                 15625,                50                   
4,                    5.364002763, 6400,                 15625,                50                   
4,                    5.177868877, 8000,                 12500,                50                   
4,                    4.932076145, 8000,                 12500,                50                   
4,                    5.082776302, 8000,                 12500,                50                   
4,                    4.934658218, 8000,                 12500,                50                   
4,                    5.041965595, 8000,                 12500,                50                   
4,                    5.030409193, 10000,                10000,                50                   
4,                    4.930289592, 10000,                10000,                50                   
4,                    4.905227292, 10000,                10000,                50                   
4,                    5.124123125, 10000,                10000,                50                   
4,                    4.853618468, 10000,                10000,                50                   
4,                    4.631481773, 12500,                8000,                 50                   
4,                    4.562667824, 12500,                8000,                 50                   
4,                    4.555223499, 12500,                8000,                 50                   
4,                    4.585266858, 12500,                8000,                 50                   
4,                    4.577898088, 12500,                8000,                 50                   
4,                    4.453946597, 15625,                6400,                 50                   
4,                    4.350019939, 15625,                6400,                 50                   
4,                    4.200267282, 15625,                6400,                 50                   
4,                    4.650873912, 15625,                6400,                 50                   
4,                    4.191629287, 15625,                6400,                 50                   
4,                    4.678150137, 16000,                6250,                 50                   
4,                    4.718000838, 16000,                6250,                 50                   
4,                    4.420833352, 16000,                6250,                 50                   
4,                    4.495394598, 16000,                6250,                 50                   
4,                    4.630289044, 16000,                6250,                 50                   
4,                    4.233690603, 20000,                5000,                 50                   
4,                    4.384930612, 20000,                5000,                 50                   
4,                    4.426378048, 20000,                5000,                 50                   
4,                    4.294193024, 20000,                5000,                 50                   
4,                    4.455271324, 20000,                5000,                 50                   
4,                    4.20076928, 25000,                4000,                 50                   
4,                    4.572548797, 25000,                4000,                 50                   
4,                    4.432665692, 25000,                4000,                 50                   
4,                    4.343595867, 25000,                4000,                 50                   
4,                    4.393019095, 25000,                4000,                 50                   
4,                    4.531121413, 31250,                3200,                 50                   
4,                    4.257665068, 31250,                3200,                 50                   
4,                    4.496220603, 31250,                3200,                 50                   
4,                    4.383730738, 31250,                3200,                 50                   
4,                    4.212530055, 31250,                3200,                 50                   
4,                    4.481655253, 32000,                3125,                 50                   
4,                    4.251409745, 32000,                3125,                 50                   
4,                    4.246552561, 32000,                3125,                 50                   
4,                    4.11802003, 32000,                3125,                 50                   
4,                    4.495139486, 32000,                3125,                 50                   
4,                    4.233145282, 40000,                2500,                 50                   
4,                    4.366110901, 40000,                2500,                 50                   
4,                    4.3207287, 40000,                2500,                 50                   
4,                    4.534925228, 40000,                2500,                 50                   
4,                    4.338347948, 40000,                2500,                 50                   
4,                    4.319331807, 50000,                2000,                 50                   
4,                    4.460179927, 50000,                2000,                 50                   
4,                    4.698915315, 50000,                2000,                 50                   
4,                    4.377013592, 50000,                2000,                 50                   
4,                    4.440265741, 50000,                2000,                 50                   
4,                    4.460706487, 62500,                1600,                 50                   
4,                    4.326641633, 62500,                1600,                 50                   
4,                    4.415079402, 62500,                1600,                 50                   
4,                    4.286518836, 62500,                1600,                 50                   
4,                    4.192366847, 62500,                1600,                 50                   
4,                    4.485759003, 78125,                1280,                 50                   
4,                    4.42814628, 78125,                1280,                 50                   
4,                    4.565284336, 78125,                1280,                 50                   
4,                    4.393300456, 78125,                1280,                 50                   
4,                    4.517970303, 78125,                1280,                 50                   
4,                    4.595757806, 80000,                1250,                 50                   
4,                    4.586489206, 80000,                1250,                 50                   
4,                    4.446238857, 80000,                1250,                 50                   
4,                    3.938280745, 80000,                1250,                 50                   
4,                    4.137084858, 80000,                1250,                 50                   
4,                    4.252199645, 100000,               1000,                 50                   
4,                    4.401134754, 100000,               1000,                 50                   
4,                    4.607214878, 100000,               1000,                 50                   
4,                    4.389745032, 100000,               1000,                 50                   
4,                    4.374564219, 100000,               1000,                 50                   
4,                    4.486310767, 125000,               800,                  50                   
4,                    4.526686623, 125000,               800,                  50                   
4,                    4.590884279, 125000,               800,                  50                   
4,                    4.617472421, 125000,               800,                  50                   
4,                    4.655635224, 125000,               800,                  50                   
4,                    4.664281919, 156250,               640,                  50                   
4,                    4.559512222, 156250,               640,                  50                   
4,                    4.635848545, 156250,               640,                  50                   
4,                    4.531271937, 156250,               640,                  50                   
4,                    4.644432084, 156250,               640,                  50                   
4,                    4.491689085, 160000,               625,                  50                   
4,                    4.705056596, 160000,               625,                  50                   
4,                    4.587089101, 160000,               625,                  50                   
4,                    4.619566491, 160000,               625,                  50                   
4,                    4.614721936, 160000,               625,                  50                   
4,                    4.666070269, 200000,               500,                  50                   
4,                    4.677369775, 200000,               500,                  50                   
4,                    4.779174154, 200000,               500,                  50                   
4,                    4.695725249, 200000,               500,                  50                   
4,                    4.688959545, 200000,               500,                  50                   
4,                    4.746770765, 250000,               400,                  50                   
4,                    4.73451107, 250000,               400,                  50                   
4,                    4.734933669, 250000,               400,                  50                   
4,                    4.899947867, 250000,               400,                  50                   
4,                    4.723928188, 250000,               400,                  50                   
4,                    4.870411964, 312500,               320,                  50                   
4,                    4.96689034, 312500,               320,                  50                   
4,                    4.850269624, 312500,               320,                  50                   
4,                    4.955184497, 312500,               320,                  50                   
4,                    4.995360357, 312500,               320,                  50                   
4,                    5.096694547, 390625,               256,                  50                   
4,                    5.064688527, 390625,               256,                  50                   
4,                    5.075521649, 390625,               256,                  50                   
4,                    4.898691435, 390625,               256,                  50                   
4,                    4.977259073, 390625,               256,                  50                   
4,                    5.029592752, 400000,               250,                  50                   
4,                    5.049520763, 400000,               250,                  50                   
4,                    5.051448264, 400000,               250,                  50                   
4,                    5.060105121, 400000,               250,                  50                   
4,                    5.060949355, 400000,               250,                  50                   
4,                    5.072586787, 500000,               200,                  50                   
4,                    5.066010533, 500000,               200,                  50                   
4,                    5.10989016, 500000,               200,                  50                   
4,                    4.94816883, 500000,               200,                  50                   
4,                    5.046182436, 500000,               200,                  50                   
4,                    5.044797884, 625000,               160,                  50                   
4,                    5.063521119, 625000,               160,                  50                   
4,                    5.060141197, 625000,               160,                  50                   
4,                    5.054883534, 625000,               160,                  50                   
4,                    5.063795833, 625000,               160,                  50                   
4,                    5.065491265, 781250,               128,                  50                   
4,                    5.055751574, 781250,               128,                  50                   
4,                    5.112679879, 781250,               128,                  50                   
4,                    5.107561436, 781250,               128,                  50                   
4,                    5.096102102, 781250,               128,                  50                   
4,                    5.096117634, 800000,               125,                  50                   
4,                    5.090231944, 800000,               125,                  50                   
4,                    5.080758422, 800000,               125,                  50                   
4,                    5.078516852, 800000,               125,                  50                   
4,                    5.088725198, 800000,               125,                  50                   
4,                    4.908706699, 1000000,              100,                  50                   
4,                    4.995166467, 1000000,              100,                  50                   
4,                    5.063644471, 1000000,              100,                  50                   
4,                    5.091036001, 1000000,              100,                  50                   
4,                    5.098498452, 1000000,              100,                  50                   
4,                    5.085599874, 1250000,              80,                   50                   
4,                    5.085541037, 1250000,              80,                   50                   
4,                    5.082773277, 1250000,              80,                   50                   
4,                    5.079146444, 1250000,              80,                   50                   
4,                    5.077520589, 1250000,              80,                   50                   
4,                    5.078692342, 1562500,              64,                   50                   
4,                    4.937222597, 1562500,              64,                   50                   
4,                    5.074415367, 1562500,              64,                   50                   
4,                    5.075206581, 1562500,              64,                   50                   
4,                    5.060800765, 1562500,              64,                   50                   
4,                    5.072723738, 2000000,              50,                   50                   
4,                    5.075673751, 2000000,              50,                   50                   
4,                    5.085817039, 2000000,              50,                   50                   
4,                    4.911033758, 2000000,              50,                   50                   
4,                    4.98604566, 2000000,              50,                   50                   
4,                    5.047060066, 2500000,              40,                   50                   
4,                    5.060379113, 2500000,              40,                   50                   
4,                    5.07793769, 2500000,              40,                   50                   
4,                    4.9242867, 2500000,              40,                   50                   
4,                    4.995602642, 2500000,              40,                   50                   
4,                    5.051457911, 3125000,              32,                   50                   
4,                    5.054807079, 3125000,              32,                   50                   
4,                    5.079326707, 3125000,              32,                   50                   
4,                    5.081719433, 3125000,              32,                   50                   
4,                    5.081992284, 3125000,              32,                   50                   
4,                    5.092112266, 6250000,              16,                   50                   
4,                    5.088971163, 6250000,              16,                   50                   
4,                    5.07968632, 6250000,              16,                   50                   
4,                    4.706599106, 6250000,              16,                   50                   
4,                    5.110923806, 6250000,              16,                   50                   
4,                    5.098102263, 12500000,             8,                    50                   
4,                    5.114908874, 12500000,             8,                    50                   
4,                    5.090415834, 12500000,             8,                    50                   
4,                    5.106551882, 12500000,             8,                    50                   
4,                    5.114646773, 12500000,             8,                    50                   
4,                    5.173380673, 25000000,             4,                    50                   
4,                    5.064401991, 25000000,             4,                    50                   
4,                    5.123124875, 25000000,             4,                    50                   
4,                    5.08304286, 25000000,             4,                    50                   
4,                    5.067777253, 25000000,             4,                    50                   
4,                    5.608815943, 50000000,             2,                    50                   
4,                    5.599845062, 50000000,             2,                    50                   
4,                    5.591230715, 50000000,             2,                    50                   
4,                    5.607143082, 50000000,             2,                    50                   
4,                    5.580182823, 50000000,             2,                    50                   
4,                    8.334472505, 100000000,            1,                    50                   
4,                    8.318281585, 100000000,            1,                    50                   
4,                    8.393634568, 100000000,            1,                    50                   
4,                    8.292929588, 100000000,            1,                    50                   
4,                    8.231282869, 100000000,            1,                    50                   
