OS_Threads,Execution_Time_sec,Points_per_Partition,Partitions,Time_Steps
1,                    11.893647555, 4000,                 25000,                50                   
1,                    11.907801041, 4000,                 25000,                50                   
1,                    11.6733299, 4000,                 25000,                50                   
1,                    10.983701322, 5000,                 20000,                50                   
1,                    10.974877427, 5000,                 20000,                50                   
1,                    10.848983565, 5000,                 20000,                50                   
1,                    10.899964592, 5000,                 20000,                50                   
1,                    10.969365747, 5000,                 20000,                50                   
1,                    10.403087622, 6250,                 16000,                50                   
1,                    10.406015912, 6250,                 16000,                50                   
1,                    10.435431079, 6250,                 16000,                50                   
1,                    10.308444448, 6250,                 16000,                50                   
1,                    10.468838012, 6250,                 16000,                50                   
1,                    10.358757962, 6400,                 15625,                50                   
1,                    10.206348403, 6400,                 15625,                50                   
1,                    10.332061214, 6400,                 15625,                50                   
1,                    10.219736002, 6400,                 15625,                50                   
1,                    10.362210817, 6400,                 15625,                50                   
1,                    10.209589182, 8000,                 12500,                50                   
1,                    10.196595416, 8000,                 12500,                50                   
1,                    10.107207471, 8000,                 12500,                50                   
1,                    10.199640141, 8000,                 12500,                50                   
1,                    10.152447968, 8000,                 12500,                50                   
1,                    10.230769719, 10000,                10000,                50                   
1,                    10.250756261, 10000,                10000,                50                   
1,                    10.100247602, 10000,                10000,                50                   
1,                    10.123670861, 10000,                10000,                50                   
1,                    10.057046916, 10000,                10000,                50                   
1,                    9.768252467, 12500,                8000,                 50                   
1,                    9.683214002, 12500,                8000,                 50                   
1,                    9.650247622, 12500,                8000,                 50                   
1,                    9.643804048, 12500,                8000,                 50                   
1,                    9.680826534, 12500,                8000,                 50                   
1,                    9.274127771, 15625,                6400,                 50                   
1,                    9.280212454, 15625,                6400,                 50                   
1,                    9.444231834, 15625,                6400,                 50                   
1,                    9.279968247, 15625,                6400,                 50                   
1,                    9.270229539, 15625,                6400,                 50                   
1,                    9.393425884, 16000,                6250,                 50                   
1,                    9.529027562, 16000,                6250,                 50                   
1,                    9.568038153, 16000,                6250,                 50                   
1,                    9.413019417, 16000,                6250,                 50                   
1,                    9.537785078, 16000,                6250,                 50                   
1,                    8.966976264, 20000,                5000,                 50                   
1,                    8.816308389, 20000,                5000,                 50                   
1,                    8.996714235, 20000,                5000,                 50                   
1,                    8.956364553, 20000,                5000,                 50                   
1,                    9.100867031, 20000,                5000,                 50                   
1,                    8.604003495, 25000,                4000,                 50                   
1,                    8.605293664, 25000,                4000,                 50                   
1,                    8.625395217, 25000,                4000,                 50                   
1,                    8.63724439, 25000,                4000,                 50                   
1,                    8.642533649, 25000,                4000,                 50                   
1,                    8.317020693, 31250,                3200,                 50                   
1,                    8.29648997, 31250,                3200,                 50                   
1,                    8.481375529, 31250,                3200,                 50                   
1,                    8.316478337, 31250,                3200,                 50                   
1,                    8.495098395, 31250,                3200,                 50                   
1,                    8.135491054, 32000,                3125,                 50                   
1,                    7.969217568, 32000,                3125,                 50                   
1,                    8.135637044, 32000,                3125,                 50                   
1,                    8.136557626, 32000,                3125,                 50                   
1,                    8.265411033, 32000,                3125,                 50                   
1,                    7.989329954, 40000,                2500,                 50                   
1,                    7.985276608, 40000,                2500,                 50                   
1,                    7.769259495, 40000,                2500,                 50                   
1,                    8.130368799, 40000,                2500,                 50                   
1,                    8.155335804, 40000,                2500,                 50                   
1,                    8.054736211, 50000,                2000,                 50                   
1,                    7.88893385, 50000,                2000,                 50                   
1,                    8.055498006, 50000,                2000,                 50                   
1,                    7.886067486, 50000,                2000,                 50                   
1,                    8.008169107, 50000,                2000,                 50                   
1,                    7.8568817, 62500,                1600,                 50                   
1,                    7.792435016, 62500,                1600,                 50                   
1,                    7.686029667, 62500,                1600,                 50                   
1,                    7.762673438, 62500,                1600,                 50                   
1,                    7.680841595, 62500,                1600,                 50                   
1,                    7.70410454, 78125,                1280,                 50                   
1,                    7.804721064, 78125,                1280,                 50                   
1,                    7.710106114, 78125,                1280,                 50                   
1,                    7.787556738, 78125,                1280,                 50                   
1,                    7.707123933, 78125,                1280,                 50                   
1,                    7.692866717, 80000,                1250,                 50                   
1,                    7.700564635, 80000,                1250,                 50                   
1,                    7.794183253, 80000,                1250,                 50                   
1,                    7.688287514, 80000,                1250,                 50                   
1,                    7.689789342, 80000,                1250,                 50                   
1,                    7.843076347, 100000,               1000,                 50                   
1,                    7.748823519, 100000,               1000,                 50                   
1,                    7.738353589, 100000,               1000,                 50                   
1,                    7.740615619, 100000,               1000,                 50                   
1,                    7.742213167, 100000,               1000,                 50                   
1,                    7.543552299, 125000,               800,                  50                   
1,                    7.688171354, 125000,               800,                  50                   
1,                    7.678481955, 125000,               800,                  50                   
1,                    7.682596355, 125000,               800,                  50                   
1,                    7.681128064, 125000,               800,                  50                   
1,                    7.743768226, 156250,               640,                  50                   
1,                    7.371320584, 156250,               640,                  50                   
1,                    7.421495922, 156250,               640,                  50                   
1,                    7.606256482, 156250,               640,                  50                   
1,                    7.713229917, 156250,               640,                  50                   
1,                    7.574724688, 160000,               625,                  50                   
1,                    7.28938234, 160000,               625,                  50                   
1,                    7.659094511, 160000,               625,                  50                   
1,                    7.664638016, 160000,               625,                  50                   
1,                    7.484052787, 160000,               625,                  50                   
1,                    7.531087702, 200000,               500,                  50                   
1,                    7.611889759, 200000,               500,                  50                   
1,                    7.424968544, 200000,               500,                  50                   
1,                    7.58689886, 200000,               500,                  50                   
1,                    7.619379103, 200000,               500,                  50                   
1,                    7.395531608, 250000,               400,                  50                   
1,                    7.56807424, 250000,               400,                  50                   
1,                    7.396154967, 250000,               400,                  50                   
1,                    7.573354493, 250000,               400,                  50                   
1,                    7.393736207, 250000,               400,                  50                   
1,                    7.662565654, 312500,               320,                  50                   
1,                    7.670066355, 312500,               320,                  50                   
1,                    7.687575809, 312500,               320,                  50                   
1,                    7.678351678, 312500,               320,                  50                   
1,                    7.685781628, 312500,               320,                  50                   
1,                    7.517637533, 390625,               256,                  50                   
1,                    7.630600318, 390625,               256,                  50                   
1,                    7.677775251, 390625,               256,                  50                   
1,                    7.687676637, 390625,               256,                  50                   
1,                    7.693927791, 390625,               256,                  50                   
1,                    7.551252718, 400000,               250,                  50                   
1,                    7.592834725, 400000,               250,                  50                   
1,                    7.707299868, 400000,               250,                  50                   
1,                    7.696622038, 400000,               250,                  50                   
1,                    7.712171761, 400000,               250,                  50                   
1,                    7.725654696, 500000,               200,                  50                   
1,                    7.622092891, 500000,               200,                  50                   
1,                    7.780308017, 500000,               200,                  50                   
1,                    7.416054199, 500000,               200,                  50                   
1,                    7.625022215, 500000,               200,                  50                   
1,                    7.897136146, 625000,               160,                  50                   
1,                    7.780443075, 625000,               160,                  50                   
1,                    7.782809245, 625000,               160,                  50                   
1,                    7.778040223, 625000,               160,                  50                   
1,                    7.793090905, 625000,               160,                  50                   
1,                    7.912636898, 781250,               128,                  50                   
1,                    8.032487963, 781250,               128,                  50                   
1,                    8.100627283, 781250,               128,                  50                   
1,                    7.929395534, 781250,               128,                  50                   
1,                    8.116021695, 781250,               128,                  50                   
1,                    7.887360386, 800000,               125,                  50                   
1,                    8.071511271, 800000,               125,                  50                   
1,                    7.883300036, 800000,               125,                  50                   
1,                    8.062354363, 800000,               125,                  50                   
1,                    7.894400095, 800000,               125,                  50                   
1,                    8.115295524, 1000000,              100,                  50                   
1,                    7.956816064, 1000000,              100,                  50                   
1,                    7.719298078, 1000000,              100,                  50                   
1,                    8.111800619, 1000000,              100,                  50                   
1,                    7.91812924, 1000000,              100,                  50                   
1,                    8.053912429, 1250000,              80,                   50                   
1,                    7.750757169, 1250000,              80,                   50                   
1,                    7.939392893, 1250000,              80,                   50                   
1,                    8.094384472, 1250000,              80,                   50                   
1,                    8.11888863, 1250000,              80,                   50                   
1,                    7.987287702, 1562500,              64,                   50                   
1,                    8.09823363, 1562500,              64,                   50                   
1,                    8.160026637, 1562500,              64,                   50                   
1,                    8.169598298, 1562500,              64,                   50                   
1,                    7.97411857, 1562500,              64,                   50                   
1,                    7.944232828, 2000000,              50,                   50                   
1,                    7.935496795, 2000000,              50,                   50                   
1,                    8.064895373, 2000000,              50,                   50                   
1,                    8.116576981, 2000000,              50,                   50                   
1,                    7.944585659, 2000000,              50,                   50                   
1,                    8.0848478, 2500000,              40,                   50                   
1,                    8.106059238, 2500000,              40,                   50                   
1,                    7.932656402, 2500000,              40,                   50                   
1,                    8.08160619, 2500000,              40,                   50                   
1,                    8.105198564, 2500000,              40,                   50                   
1,                    7.964338, 3125000,              32,                   50                   
1,                    8.11115557, 3125000,              32,                   50                   
1,                    8.12680642, 3125000,              32,                   50                   
1,                    8.141866024, 3125000,              32,                   50                   
1,                    7.961017117, 3125000,              32,                   50                   
1,                    8.139976412, 6250000,              16,                   50                   
1,                    7.981894392, 6250000,              16,                   50                   
1,                    8.058869907, 6250000,              16,                   50                   
1,                    8.136593917, 6250000,              16,                   50                   
1,                    7.807768218, 6250000,              16,                   50                   
1,                    8.166123308, 12500000,             8,                    50                   
1,                    8.16194139, 12500000,             8,                    50                   
1,                    8.152289389, 12500000,             8,                    50                   
1,                    8.153744414, 12500000,             8,                    50                   
1,                    8.160880366, 12500000,             8,                    50                   
1,                    8.220962831, 25000000,             4,                    50                   
1,                    8.193208707, 25000000,             4,                    50                   
1,                    8.165153891, 25000000,             4,                    50                   
1,                    8.134458128, 25000000,             4,                    50                   
1,                    8.139610575, 25000000,             4,                    50                   
1,                    8.23436976, 50000000,             2,                    50                   
1,                    8.156925626, 50000000,             2,                    50                   
1,                    8.169042601, 50000000,             2,                    50                   
1,                    8.164235266, 50000000,             2,                    50                   
1,                    8.14996699, 50000000,             2,                    50                   
1,                    8.275158075, 100000000,            1,                    50                   
1,                    8.437096783, 100000000,            1,                    50                   
1,                    8.257107802, 100000000,            1,                    50                   
1,                    8.282020294, 100000000,            1,                    50                   
1,                    8.446116793, 100000000,            1,                    50                   
